Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,Garage Yr Blt,Mas Vnr Area,TotRms AbvGrd,Id,SalePrice
9,1743,927.0,3.0,1739.0,1743,2008,2008,2,2008.0,284.0,8,439,335000
5,1026,308.0,1.0,1026.0,1026,1977,2004,1,1977.0,0.0,5,260,150000
9,1842,894.0,3.0,1842.0,1842,1981,1987,0,1981.0,0.0,5,2523,385000
7,1986,486.0,2.0,768.0,1186,1965,1990,2,1965.0,176.0,7,627,205000
7,1208,632.0,2.0,1187.0,1208,2006,2006,2,2006.0,24.0,6,251,206000
7,1422,626.0,2.0,1422.0,1422,2004,2004,2,2004.0,106.0,7,2163,179600
4,1220,396.0,2.0,836.0,1220,1951,1951,1,1951.0,0.0,6,2819,102000
5,1126,540.0,2.0,1126.0,1126,1977,1977,2,1977.0,0.0,6,1025,175000
5,1384,896.0,2.0,1015.0,1384,1956,2001,1,2001.0,0.0,6,2592,159000
6,1127,480.0,2.0,1127.0,1127,1976,1976,1,1991.0,84.0,6,1491,135000
6,1855,325.0,1.0,994.0,1216,1954,1972,2,1954.0,0.0,7,2742,136900
5,1236,288.0,1.0,912.0,1236,1961,1994,1,1961.0,0.0,6,2497,135000
8,2365,856.0,3.0,1252.0,1268,1999,1999,2,1999.0,673.0,8,495,337000
6,2654,619.0,2.0,1054.0,1512,1968,1984,2,1968.0,220.0,9,2528,250000
8,2340,787.0,3.0,1236.0,1236,1996,1996,2,1996.0,402.0,9,1033,306000
5,1200,0.0,0.0,1200.0,1200,1987,1988,3,1987.0,0.0,5,764,179000
7,1392,540.0,2.0,689.0,703,2007,2007,2,2007.0,0.0,5,1165,146000
6,2180,720.0,2.0,1138.0,1138,1915,1950,1,2006.0,0.0,7,2037,161000
6,1610,480.0,2.0,1610.0,1610,1977,2001,2,1977.0,28.0,6,113,205000
7,1501,512.0,2.0,1277.0,1501,1986,1986,2,1986.0,340.0,6,1572,241500
4,1029,261.0,1.0,1029.0,1029,1961,1961,1,1961.0,192.0,5,2052,118500
5,1352,288.0,1.0,1062.0,1352,1958,1958,1,1958.0,120.0,6,2702,130000
5,1072,379.0,2.0,808.0,1072,1940,1950,1,1940.0,279.0,5,1981,130000
10,2698,736.0,3.0,1850.0,1850,2006,2006,2,2006.0,734.0,11,2335,535000
5,912,252.0,1.0,912.0,912,1962,1962,1,1962.0,60.0,6,563,123000
4,1152,0.0,0.0,0.0,1152,1955,1955,2,1955.0,0.0,6,1502,82000
7,1450,288.0,1.0,624.0,730,1920,1965,1,1935.0,0.0,7,1310,132000
5,1073,326.0,1.0,1073.0,1073,1921,1968,1,1968.0,0.0,4,2598,108480
5,1458,512.0,2.0,1176.0,1458,1967,1967,1,1967.0,450.0,7,2715,165000
7,1486,566.0,2.0,1461.0,1486,2006,2006,2,2006.0,170.0,7,1810,181000
5,1774,384.0,1.0,552.0,904,1961,1961,2,1961.0,0.0,8,778,165000
5,1479,275.0,1.0,864.0,864,1969,1969,2,1969.0,0.0,8,339,161000
8,1504,510.0,2.0,1504.0,1504,2006,2006,2,2006.0,60.0,7,2460,199000
7,1894,510.0,2.0,817.0,824,2002,2003,2,2002.0,44.0,8,320,214900
8,1278,584.0,2.0,1278.0,1278,2006,2006,2,2006.0,0.0,5,2461,198600
8,2263,420.0,2.0,1141.0,1165,1998,1998,2,1998.0,650.0,10,2449,258000
7,2787,820.0,4.0,1168.0,1168,2000,2000,4,2000.0,23.0,8,817,269500
6,1302,309.0,1.0,1302.0,1302,1964,1991,2,1964.0,108.0,7,1893,158000
8,1419,527.0,2.0,408.0,779,2002,2002,2,2002.0,0.0,7,479,184100
6,1220,944.0,2.0,1625.0,1220,1971,1971,2,1971.0,176.0,6,1657,170000
6,1982,501.0,2.0,572.0,1182,1986,1986,2,1986.0,242.0,6,937,208000
6,848,420.0,2.0,848.0,848,2003,2003,1,2003.0,170.0,4,879,140000
8,1648,482.0,2.0,1596.0,1648,2007,2008,2,2007.0,174.0,5,945,230000
8,1337,462.0,2.0,1337.0,1337,1989,1989,2,1989.0,0.0,5,1010,188500
5,1717,410.0,1.0,901.0,1125,1940,1950,1,1940.0,0.0,7,2861,194000
5,1104,384.0,1.0,1104.0,1104,1956,1958,1,1956.0,0.0,5,1245,133000
5,907,343.0,1.0,907.0,907,1978,1978,1,1978.0,76.0,5,854,140000
7,1652,532.0,2.0,782.0,782,2000,2000,2,2000.0,120.0,6,1437,207500
6,2640,515.0,2.0,932.0,1271,1967,1997,2,1967.0,256.0,8,586,256900
5,1034,240.0,1.0,735.0,735,1940,1950,1,1940.0,0.0,5,1947,109000
5,1513,400.0,2.0,0.0,1513,1979,1979,2,1979.0,0.0,8,815,113722
8,1498,844.0,3.0,1498.0,1498,2005,2006,2,2005.0,76.0,7,831,237000
5,1053,692.0,2.0,1053.0,1053,1963,1963,1,1994.0,0.0,6,1919,142100
6,1293,452.0,2.0,1178.0,1293,1954,1954,2,1954.0,28.0,5,2306,149900
9,2020,896.0,3.0,2020.0,2020,2008,2008,2,2008.0,450.0,7,430,404000
7,2448,441.0,2.0,1438.0,1900,1962,1998,3,1962.0,0.0,9,2618,277500
6,1732,476.0,2.0,741.0,977,1985,1985,2,1985.0,336.0,7,245,178000
8,1324,550.0,2.0,1324.0,1324,2006,2006,2,2006.0,176.0,6,462,254000
2,832,780.0,2.0,678.0,832,1923,1970,1,1928.0,0.0,5,182,12789
7,1253,402.0,2.0,1237.0,1253,1995,1996,2,1995.0,38.0,6,1625,176000
9,2596,840.0,3.0,1249.0,1249,2006,2006,3,2006.0,370.0,9,2381,342643
5,902,288.0,1.0,876.0,902,1967,1967,1,1967.0,75.0,6,1827,125500
6,1495,438.0,2.0,1495.0,1495,1989,1989,2,1989.0,128.0,8,1580,150000
8,1584,594.0,2.0,1574.0,1584,2007,2007,2,2007.0,0.0,6,1803,261329
7,1080,0.0,0.0,1080.0,1080,2004,2005,1,2004.0,120.0,6,1132,141000
4,1647,280.0,1.0,1105.0,1647,1953,1953,1,1953.0,0.0,6,1941,153000
7,1258,648.0,3.0,1258.0,1258,2006,2007,2,2007.0,72.0,6,1742,172500
6,1396,384.0,1.0,698.0,698,1915,2003,1,2003.0,0.0,7,2026,153575
5,1001,216.0,1.0,837.0,1001,1930,2007,1,1930.0,0.0,5,2245,124900
9,2121,732.0,3.0,2121.0,2121,2006,2007,2,2007.0,315.0,8,1691,415298
6,1480,207.0,1.0,972.0,1044,1920,1950,1,1920.0,0.0,6,725,119000
8,1588,825.0,3.0,1588.0,1588,2006,2006,2,2006.0,410.0,7,1787,227000
5,1053,312.0,1.0,1053.0,1053,1959,2006,1,1959.0,54.0,5,1216,145500
3,492,200.0,1.0,492.0,492,1921,1950,1,1921.0,0.0,3,2654,61500
7,1851,506.0,2.0,1851.0,1851,1969,1969,2,1969.0,434.0,8,2310,192100
6,1403,308.0,1.0,698.0,754,1915,1965,1,1915.0,0.0,7,761,116000
6,1138,264.0,1.0,588.0,1138,1958,1958,1,1958.0,63.0,6,1884,145000
9,2452,886.0,3.0,2452.0,2452,2003,2003,2,2003.0,724.0,10,449,445000
5,1040,484.0,2.0,1040.0,1040,1977,2008,2,1977.0,0.0,5,856,150500
6,1655,440.0,2.0,763.0,763,1993,1994,2,1993.0,0.0,7,11,175900
6,1116,528.0,2.0,1116.0,1116,1974,1974,2,1974.0,196.0,6,389,167900
7,1863,660.0,3.0,879.0,879,2006,2006,2,2006.0,0.0,9,2415,219210
6,1845,462.0,2.0,1055.0,1055,1992,1992,2,1992.0,0.0,8,77,189000
5,1176,292.0,1.0,1176.0,1176,1957,1957,1,1957.0,143.0,6,1238,136500
5,892,416.0,1.0,864.0,892,1966,2008,1,1966.0,47.0,5,223,137900
5,1022,280.0,1.0,1022.0,1022,1910,2006,1,1956.0,0.0,4,723,85000
5,2136,528.0,2.0,2136.0,2136,1951,1951,2,1951.0,44.0,7,2562,137900
6,1604,472.0,2.0,926.0,926,1998,1998,2,1998.0,0.0,7,995,195500
6,1647,216.0,1.0,806.0,841,1915,1950,1,1920.0,0.0,6,287,128000
5,864,420.0,1.0,864.0,864,1961,2007,1,1962.0,0.0,5,1152,135000
5,1076,576.0,2.0,1076.0,1076,1975,1975,1,1985.0,176.0,5,1449,143195
5,935,308.0,1.0,742.0,779,1930,1960,1,1988.0,0.0,4,1330,79500
7,1663,478.0,2.0,835.0,835,2003,2004,2,2003.0,95.0,8,1134,192500
5,1328,308.0,1.0,768.0,768,1950,1970,1,1950.0,0.0,6,706,129500
6,1572,373.0,2.0,806.0,806,1995,1996,2,1995.0,0.0,7,1617,168000
6,1342,240.0,1.0,739.0,874,1939,1950,2,1939.0,0.0,7,1339,105000
6,981,576.0,2.0,981.0,981,1971,1971,1,1979.0,0.0,5,1664,143250
5,1099,352.0,1.0,1099.0,1099,1995,2006,1,1999.0,0.0,6,1433,144000
7,2110,463.0,2.0,948.0,1222,1994,2002,2,1994.0,0.0,8,75,205000
6,1026,528.0,2.0,970.0,1026,1974,1974,1,1974.0,0.0,5,2255,143000
9,1419,588.0,2.0,1419.0,1419,2001,2001,1,2001.0,0.0,5,1170,290000
9,2364,820.0,3.0,2330.0,2364,2009,2010,2,2009.0,760.0,11,45,611657
5,1040,576.0,2.0,1040.0,1040,1996,1996,1,2000.0,0.0,6,836,152000
8,1280,506.0,2.0,1280.0,1280,1992,1992,2,1992.0,0.0,5,8,191500
8,2473,852.0,3.0,1143.0,1143,2004,2005,2,2004.0,344.0,9,1704,317000
7,1302,224.0,1.0,680.0,798,1940,1998,1,1940.0,0.0,6,2068,165250
5,1092,264.0,1.0,1092.0,1092,1966,1966,1,1966.0,0.0,6,1488,123000
6,1188,621.0,2.0,988.0,1188,1956,1956,1,1956.0,0.0,4,1391,185000
7,1045,528.0,2.0,1045.0,1045,1962,1962,1,1962.0,0.0,6,2633,120000
6,1093,484.0,2.0,1093.0,1093,1966,1966,2,1966.0,0.0,6,1872,158500
6,1640,520.0,2.0,798.0,798,2004,2004,2,2004.0,0.0,6,1138,173000
4,1224,462.0,2.0,0.0,1224,1962,1962,2,1962.0,0.0,6,1899,101800
7,1135,576.0,2.0,560.0,575,1936,2007,1,1971.0,0.0,6,915,155000
5,1078,264.0,1.0,1054.0,1078,1925,1950,1,1987.0,0.0,6,660,125000
4,968,331.0,1.0,0.0,968,1956,1956,1,1956.0,1.0,5,2004,104500
9,2224,738.0,3.0,1462.0,1462,2004,2005,2,2004.0,216.0,10,443,350000
3,1040,400.0,2.0,0.0,1040,1950,1950,2,1949.0,0.0,6,2627,93500
7,1790,588.0,2.0,873.0,882,1999,1999,2,1999.0,158.0,7,1438,193000
6,2555,672.0,2.0,588.0,1423,1922,1994,2,1993.0,0.0,11,1525,191000
6,813,270.0,1.0,813.0,813,1930,2005,1,1932.0,0.0,5,2644,110000
8,1872,531.0,2.0,1299.0,1299,2001,2001,2,2001.0,108.0,7,866,261500
5,1050,338.0,1.0,1050.0,1050,1956,1956,1,1956.0,0.0,5,620,128900
9,3500,959.0,3.0,1733.0,1933,1993,1994,3,1993.0,738.0,11,2451,584500
4,948,248.0,1.0,864.0,948,1954,1954,1,1954.0,132.0,5,2186,111000
5,1316,576.0,2.0,750.0,960,1926,1950,1,1965.0,0.0,7,2025,90000
6,2380,596.0,2.0,1021.0,1465,1965,1979,2,1965.0,113.0,7,1916,129000
6,1640,924.0,2.0,1296.0,1640,1954,2006,1,1993.0,72.0,7,1542,224000
6,1200,480.0,2.0,600.0,600,2005,2005,2,2005.0,0.0,5,1163,165000
6,1324,180.0,1.0,662.0,662,1920,1993,1,1920.0,0.0,6,205,122000
9,3140,820.0,3.0,1926.0,1966,2008,2009,3,2009.0,860.0,11,423,485000
6,2486,576.0,2.0,1595.0,1611,1962,1962,2,1962.0,0.0,8,2687,220000
6,1771,600.0,2.0,864.0,872,1997,1997,2,1997.0,128.0,6,1436,215700
8,1836,862.0,3.0,1836.0,1836,2004,2005,2,2004.0,42.0,7,444,280000
8,1575,732.0,3.0,1603.0,1575,2003,2004,2,2003.0,504.0,7,1067,284000
4,630,0.0,0.0,630.0,630,1970,1970,1,1970.0,0.0,3,2290,84500
6,1395,440.0,2.0,1395.0,1395,1963,1984,1,1963.0,218.0,7,168,192000
7,1004,200.0,1.0,502.0,502,1930,1950,1,1930.0,0.0,5,2643,105000
7,1836,484.0,2.0,1860.0,1836,2004,2005,2,2004.0,0.0,8,2802,216837
5,1496,450.0,2.0,1296.0,1496,1960,1960,2,1960.0,203.0,6,1224,141500
5,894,450.0,2.0,894.0,894,1967,2003,1,1967.0,0.0,5,1382,130000
5,1040,0.0,0.0,1040.0,1040,1978,1978,2,1978.0,136.0,5,853,124000
5,1008,280.0,1.0,1008.0,1008,1952,2003,1,1952.0,0.0,4,2585,139500
4,864,528.0,2.0,864.0,864,1955,1955,1,1996.0,0.0,5,2193,79275
8,1484,472.0,2.0,1476.0,1484,2006,2006,2,2006.0,32.0,6,2262,265900
6,790,160.0,1.0,768.0,790,1930,1950,1,1925.0,0.0,4,1528,91000
5,1934,567.0,2.0,1122.0,946,1977,1977,2,1977.0,157.0,6,370,185000
5,1150,300.0,1.0,1150.0,1150,1959,1959,1,1959.0,0.0,6,2629,141000
8,2152,728.0,2.0,1582.0,1582,2007,2008,2,2007.0,0.0,7,1703,260116
4,672,234.0,1.0,672.0,672,1941,1950,1,1941.0,0.0,4,793,113000
8,1511,811.0,3.0,1401.0,1511,1995,1995,2,1995.0,302.0,6,1429,225000
5,793,240.0,1.0,793.0,793,1945,1950,1,1945.0,0.0,4,648,113000
6,1096,352.0,1.0,1008.0,1096,1975,1975,1,1975.0,0.0,5,279,125200
8,2100,786.0,3.0,918.0,958,2007,2007,2,2007.0,120.0,8,1705,319500
5,1558,288.0,1.0,913.0,1048,1945,1950,1,1962.0,0.0,6,1257,140000
6,1650,518.0,2.0,1632.0,1650,1958,1958,1,1958.0,0.0,6,2894,250764
8,2088,656.0,3.0,948.0,948,2007,2007,2,2007.0,108.0,10,1062,250000
6,1536,400.0,2.0,768.0,768,2005,2006,2,2005.0,0.0,6,1729,176000
6,1721,464.0,2.0,1331.0,1721,1957,1969,1,1957.0,289.0,8,1925,174850
6,1548,440.0,2.0,804.0,804,1978,1978,2,1978.0,0.0,7,415,147000
6,918,264.0,1.0,918.0,918,1979,1979,2,1979.0,0.0,5,78,99500
9,2690,864.0,3.0,1365.0,1365,2009,2009,2,2009.0,0.0,8,428,398800
6,1647,460.0,2.0,953.0,953,1999,2000,2,1999.0,0.0,7,1756,175000
5,825,350.0,1.0,825.0,825,1954,1954,1,1954.0,0.0,4,1280,109500
6,1657,484.0,2.0,1657.0,1657,1970,1970,2,1970.0,0.0,7,1928,163500
4,788,0.0,0.0,788.0,788,1941,1950,1,1941.0,0.0,4,2671,100000
8,2826,888.0,3.0,1334.0,1520,1992,1993,2,1992.0,692.0,9,2501,334000
5,864,280.0,1.0,864.0,864,1968,1968,1,1969.0,0.0,4,225,137250
7,2462,576.0,2.0,1392.0,1392,2005,2006,2,2006.0,456.0,9,2317,320000
5,1287,576.0,2.0,1063.0,1287,1959,2006,1,1997.0,0.0,7,160,162000
7,1478,484.0,2.0,1470.0,1478,2009,2009,2,2009.0,432.0,7,100,222000
7,1342,393.0,2.0,698.0,698,2003,2003,2,2003.0,0.0,7,482,178000
5,804,240.0,1.0,788.0,804,1940,1992,1,1940.0,294.0,4,177,119000
5,1812,264.0,1.0,864.0,876,1962,1962,2,1962.0,288.0,8,1971,169500
7,2256,554.0,2.0,952.0,980,2000,2000,2,2000.0,0.0,8,484,236000
8,1648,525.0,2.0,1596.0,1648,2007,2008,2,2007.0,186.0,5,1561,294464
6,2112,576.0,2.0,952.0,1092,1969,1969,2,1969.0,0.0,9,992,206900
7,2084,618.0,2.0,956.0,956,2004,2004,2,2004.0,0.0,8,73,233000
6,1032,280.0,1.0,1032.0,1032,1924,1950,1,1995.0,0.0,5,2646,108000
6,1470,420.0,2.0,680.0,680,1995,1996,2,1995.0,119.0,7,994,165000
5,1040,748.0,2.0,1040.0,1040,1977,1977,1,1977.0,0.0,5,2138,134900
5,884,240.0,1.0,884.0,884,1939,1950,1,1939.0,0.0,5,2013,113000
5,1097,242.0,1.0,1097.0,1097,1996,1996,1,1996.0,0.0,6,2126,147900
5,864,0.0,0.0,864.0,864,1922,1950,1,1922.0,0.0,4,898,99900
6,1456,460.0,2.0,855.0,855,1975,1975,2,1975.0,0.0,7,1048,143000
6,1176,528.0,2.0,816.0,816,1934,1950,1,1985.0,0.0,6,2676,114500
5,941,288.0,1.0,912.0,941,1967,1967,1,1967.0,0.0,6,2498,129200
8,1652,482.0,2.0,1600.0,1652,2008,2008,2,2008.0,186.0,5,1560,392500
7,2340,252.0,1.0,1152.0,1188,1941,2006,2,1941.0,0.0,9,296,266500
7,1382,396.0,2.0,384.0,751,1998,1998,2,1998.0,0.0,7,354,177500
5,1008,384.0,1.0,1008.0,1008,1968,1968,1,1968.0,182.0,6,970,139500
6,1396,440.0,2.0,608.0,608,2007,2007,2,2007.0,0.0,6,884,170000
6,2154,539.0,2.0,845.0,845,1964,1997,2,1964.0,306.0,8,1894,224500
8,2400,730.0,3.0,1082.0,1105,2003,2004,3,2003.0,186.0,10,450,290000
7,1818,240.0,1.0,1040.0,1226,1931,1950,1,1951.0,600.0,7,2031,169500
7,1710,550.0,2.0,1710.0,1710,2004,2005,2,2004.0,108.0,7,949,240000
5,1150,288.0,1.0,1078.0,1150,1955,1955,1,1955.0,176.0,6,1907,144000
6,1977,540.0,2.0,816.0,1127,1964,1978,1,1964.0,272.0,9,1906,165000
6,1332,542.0,2.0,1332.0,1332,1990,1991,2,1990.0,0.0,5,549,145000
5,1298,504.0,2.0,1250.0,1298,1964,1964,2,1964.0,0.0,5,243,114000
8,1973,895.0,3.0,1935.0,1973,2006,2006,2,2006.0,375.0,9,1697,395000
6,1092,440.0,2.0,525.0,525,1973,1973,1,1973.0,514.0,6,2365,105500
8,1916,741.0,3.0,1049.0,1036,1998,1999,2,1998.0,0.0,8,310,254900
5,1238,357.0,1.0,864.0,1238,1950,1950,1,1950.0,0.0,6,1961,102000
7,1840,622.0,2.0,944.0,944,2001,2001,2,2001.0,0.0,6,849,230000
5,1513,180.0,1.0,939.0,939,1920,2004,1,1933.0,0.0,8,2018,137500
5,1143,288.0,1.0,1008.0,1143,1928,1983,1,1992.0,0.0,5,1328,138000
6,1338,576.0,2.0,520.0,1338,1983,1983,1,1983.0,100.0,5,801,156500
4,864,463.0,2.0,864.0,864,1970,1970,1,1994.0,0.0,5,400,124500
7,1969,534.0,2.0,808.0,1161,1977,1977,2,1977.0,0.0,8,1650,190000
7,1266,388.0,2.0,1266.0,1266,2007,2007,2,2007.0,16.0,6,1084,159895
5,2601,621.0,2.0,612.0,990,1921,1998,3,1998.0,0.0,8,1522,189000
5,912,0.0,0.0,912.0,912,1964,1964,1,1964.0,0.0,6,2496,124000
5,1392,528.0,2.0,1392.0,1392,1957,1996,1,1957.0,180.0,5,220,121500
5,1824,484.0,2.0,1824.0,1824,1957,1957,2,1958.0,0.0,9,1254,146000
7,1823,626.0,2.0,928.0,928,2000,2001,2,2000.0,0.0,6,1443,235000
8,1646,525.0,2.0,1594.0,1646,2004,2005,2,2004.0,186.0,5,2885,300000
4,1092,0.0,0.0,546.0,546,1970,1970,1,1970.0,0.0,5,2920,90500
5,1728,576.0,2.0,1728.0,1728,1965,1965,2,1987.0,108.0,10,1197,142600
7,1573,544.0,2.0,1573.0,1573,2002,2002,2,2002.0,110.0,6,848,227000
7,2480,400.0,2.0,920.0,1240,1940,1950,2,1940.0,0.0,13,926,205000
8,1341,482.0,2.0,1341.0,1341,1999,2000,1,1999.0,158.0,5,2158,246900
4,1361,185.0,1.0,173.0,825,1895,1950,1,1895.0,0.0,6,1555,89000
4,1120,480.0,2.0,744.0,792,1948,1950,1,1956.0,0.0,5,278,64000
8,1226,484.0,2.0,1226.0,1226,1978,1978,1,1978.0,0.0,4,2522,170000
9,2822,1020.0,3.0,1734.0,1734,2008,2009,3,2009.0,424.0,12,434,582933
6,1103,440.0,2.0,1103.0,1103,1925,1980,1,1976.0,0.0,5,2683,110500
6,1179,622.0,2.0,1179.0,1179,1960,1960,1,1960.0,198.0,5,2173,110000
5,698,0.0,0.0,698.0,698,1947,2008,1,1947.0,0.0,4,894,118000
7,2046,871.0,3.0,998.0,1006,2003,2004,2,2003.0,292.0,8,1066,284000
6,1716,490.0,2.0,858.0,858,1962,1962,1,1962.0,318.0,8,1261,171000
7,1812,478.0,2.0,835.0,871,2004,2004,2,2004.0,0.0,8,537,193000
5,1178,502.0,2.0,1090.0,1178,1976,2003,1,1976.0,0.0,6,2301,135000
7,1636,288.0,1.0,818.0,818,1919,1950,1,1919.0,0.0,7,2854,167000
4,864,528.0,1.0,576.0,864,1950,1950,1,1952.0,0.0,5,2649,105000
7,1588,472.0,2.0,1588.0,1588,1999,1999,2,1999.0,183.0,6,2776,214000
8,1914,746.0,3.0,1420.0,1426,2004,2004,2,2004.0,112.0,9,2403,279000
6,1875,485.0,2.0,675.0,1109,1975,2000,3,1975.0,248.0,8,2355,184500
3,1183,308.0,1.0,649.0,679,1948,2002,1,1981.0,0.0,6,1983,120000
6,1730,528.0,2.0,816.0,833,1992,1992,2,1992.0,0.0,6,547,171500
7,1250,528.0,2.0,625.0,625,2006,2007,2,2006.0,0.0,5,1842,164700
6,2559,506.0,2.0,868.0,1313,1989,1989,2,1989.0,232.0,9,2748,209000
7,1548,388.0,2.0,1365.0,1548,2004,2004,2,2004.0,18.0,7,2425,225000
5,1184,0.0,0.0,658.0,658,1910,1996,1,1910.0,0.0,8,2837,81000
7,2062,454.0,2.0,1157.0,1180,1988,1989,2,1988.0,128.0,7,2114,277000
5,894,312.0,1.0,894.0,894,1960,1960,1,1965.0,0.0,5,1890,117600
6,1668,271.0,1.0,856.0,1112,1950,2005,1,1950.0,0.0,6,621,140000
9,1766,874.0,3.0,1751.0,1766,2008,2008,2,2008.0,402.0,8,1427,395039
7,1400,612.0,2.0,1400.0,1400,2005,2006,2,2005.0,118.0,6,2472,186800
5,2140,549.0,2.0,744.0,825,1965,1965,2,1965.0,0.0,7,610,177500
4,968,216.0,1.0,656.0,968,1927,2007,2,1928.0,0.0,5,1950,64500
7,1488,506.0,2.0,1488.0,1488,2004,2005,2,2004.0,0.0,6,94,260000
7,1266,388.0,2.0,1266.0,1266,2007,2007,2,2007.0,16.0,6,1745,185485
5,875,180.0,1.0,715.0,875,1931,1993,1,1931.0,0.0,5,744,105000
6,1855,512.0,2.0,528.0,1094,1976,1994,2,1976.0,360.0,7,1859,187000
7,1621,440.0,2.0,1208.0,1621,1984,1998,2,1984.0,0.0,8,2343,202500
7,1614,878.0,3.0,1614.0,1614,2005,2006,2,2005.0,210.0,7,1713,245700
6,1266,283.0,1.0,630.0,630,1980,1980,1,1980.0,0.0,5,1816,128000
8,2098,878.0,3.0,1030.0,1038,2005,2005,2,2005.0,178.0,8,2390,275500
7,1983,490.0,2.0,978.0,1005,1999,1999,2,1999.0,344.0,9,364,225000
5,1183,288.0,1.0,528.0,1183,1959,1959,1,1959.0,0.0,6,684,138000
6,1092,264.0,1.0,525.0,525,1971,1971,1,1971.0,381.0,6,32,88000
9,2643,694.0,3.0,2153.0,2069,2006,2006,2,2006.0,772.0,9,1698,380000
8,1660,660.0,3.0,1660.0,1660,2007,2007,2,2007.0,292.0,7,1129,256000
5,900,576.0,2.0,900.0,900,1951,2000,1,2005.0,0.0,5,165,134800
6,1229,462.0,2.0,561.0,561,1980,1980,1,1980.0,0.0,5,935,121000
7,1761,578.0,2.0,874.0,874,2007,2007,3,2007.0,0.0,7,1802,227875
8,1694,776.0,3.0,1694.0,1694,2008,2008,2,2008.0,72.0,7,250,245350
5,1248,0.0,0.0,624.0,624,1920,1950,2,1920.0,0.0,8,2668,93500
5,835,366.0,1.0,458.0,835,1920,1950,1,1920.0,0.0,5,236,83000
6,1953,501.0,2.0,1580.0,1079,1992,1992,2,1992.0,0.0,9,2117,240000
5,1173,240.0,1.0,592.0,933,1901,1950,2,1920.0,0.0,7,2029,113000
6,1215,297.0,1.0,1215.0,1215,1958,1998,1,1958.0,176.0,6,636,155000
6,912,288.0,1.0,912.0,912,1961,1996,1,1962.0,0.0,5,1155,142000
6,904,180.0,1.0,884.0,904,1926,2004,1,1926.0,0.0,4,739,119000
6,1750,423.0,1.0,983.0,983,1940,1985,2,1989.0,0.0,7,1608,160000
6,1593,398.0,2.0,839.0,864,2004,2004,2,2004.0,0.0,8,1087,193000
8,2202,517.0,2.0,1105.0,1105,1992,1993,2,1992.0,309.0,9,1774,263000
7,1310,400.0,2.0,1310.0,1310,2005,2005,2,2005.0,0.0,6,2816,164990
4,948,280.0,1.0,948.0,948,1954,1954,1,1956.0,0.0,5,2194,119000
8,1448,692.0,2.0,1372.0,1448,2006,2007,2,2006.0,238.0,6,523,238500
7,1533,576.0,2.0,1533.0,1533,1975,1975,2,1975.0,0.0,5,2767,280000
8,1565,476.0,2.0,1511.0,1565,2006,2007,2,2006.0,36.0,5,1837,193800
5,1060,572.0,2.0,1040.0,1060,1976,1976,1,1976.0,0.0,6,2284,129900
5,990,672.0,2.0,990.0,990,1994,1995,1,1996.0,0.0,5,1434,145000
8,1787,748.0,3.0,1753.0,1787,2001,2002,2,2001.0,178.0,7,2794,275000
3,1040,400.0,2.0,0.0,1040,1950,1950,2,1950.0,0.0,6,2625,81400
5,1089,252.0,1.0,1089.0,1089,1954,1954,1,1954.0,0.0,5,794,125000
4,861,288.0,2.0,861.0,861,1920,1950,1,1920.0,0.0,5,708,80000
5,1296,260.0,1.0,1107.0,1296,1924,1999,2,1979.0,203.0,5,286,104000
7,1720,527.0,2.0,1720.0,1720,1996,1996,2,1996.0,338.0,7,62,260400
7,1479,484.0,2.0,725.0,725,1981,2003,2,1981.0,306.0,6,1647,176000
5,1040,264.0,1.0,1040.0,1040,1966,1966,1,1966.0,442.0,6,2054,123000
9,2172,687.0,3.0,1519.0,1533,2000,2000,2,2000.0,295.0,8,1102,291000
6,972,240.0,1.0,972.0,972,1948,2002,1,1948.0,0.0,5,654,132000
6,1456,400.0,2.0,728.0,728,2005,2005,2,2005.0,0.0,8,1089,176000
5,1728,576.0,2.0,1048.0,1728,1956,1956,2,1956.0,70.0,7,604,177625
5,1221,392.0,1.0,784.0,949,1924,1950,1,1965.0,0.0,7,2838,104900
7,1749,515.0,2.0,842.0,856,1999,1999,2,1999.0,0.0,7,2777,196000
9,1577,564.0,2.0,1577.0,1577,2005,2005,2,2005.0,394.0,6,1723,280000
7,1474,400.0,2.0,384.0,804,1995,1996,2,1995.0,22.0,7,349,168500
6,1671,423.0,2.0,781.0,781,1995,1995,2,1995.0,0.0,7,2313,170000
3,2034,1041.0,4.0,0.0,2034,1953,1953,1,1953.0,0.0,9,2279,130000
7,2009,400.0,2.0,989.0,1245,1939,1950,2,1939.0,0.0,7,1346,150000
5,1100,462.0,2.0,1100.0,1100,1996,1996,1,1996.0,0.0,5,2770,145000
5,1728,560.0,2.0,1728.0,1728,1976,1976,2,1976.0,0.0,8,2923,188000
6,1600,460.0,2.0,916.0,916,1997,1997,2,1997.0,0.0,7,1619,169000
5,1125,430.0,2.0,1125.0,1125,2006,2007,1,2007.0,0.0,5,2178,155000
7,1391,530.0,2.0,1391.0,1391,2004,2004,2,2004.0,0.0,5,1160,196000
7,1995,435.0,2.0,854.0,864,2002,2002,2,2002.0,0.0,8,1755,219500
6,1456,390.0,2.0,728.0,728,2005,2006,2,2005.0,0.0,8,2412,170440
6,1426,440.0,2.0,690.0,698,1977,1977,1,1977.0,140.0,6,889,159500
